userid,name,screenname,location,accountcreated,follower,friend,verified
1355564062784929800,si Meng ᥬ🐱᭄,MengsiMeong,Indonesia,2021-01-30,62,176,0
1347854625005740033,wiwik,wiwik15068087,"Kota Palembang, Sumatera Selat",2021-01-09,20,53,0
68389011,Gustaf Josua,GustafJosh,"bekasi, indonesia",2009-08-24,459,397,0
68389011,Gustaf Josua,GustafJosh,"bekasi, indonesia",2009-08-24,459,397,0
404808622,Kipi is in another call,kiranaptlk,Indonesia,2011-11-04,265,100,0
897007495,Felicia Willa,felicia_willa,Indonesia,2012-10-22,615,333,0
1344302942346625024,Yuri,Yuri19829745,Indonesia,2020-12-30,23,0,0
1340367247412350976,yuri,BoVcsReal5,Indonesia,2020-12-19,32,1,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
120628108,devied keyenz,Devied_Keyenz,"Cikarang, bekasi",2010-03-07,105,596,0
1333493657693941761,Avail Bo Vcs Real 💋💯,bo_rea18,Indonesia,2020-11-30,15,0,0
1338360175342747648,vcs real🥰,TrustedBoVcs3,Indonesia,2020-12-14,5,0,0
1035740193821605889,whipecreamlovers🍰,kiyowochan89,Indonesia,2018-09-01,15,200,0
1347927170975363074,Dania putri,NilaChikasari1,Indonesia,2021-01-09,5,0,0
1204105261549383680,Sayang,Plat_BE14,Bulan,2019-12-09,231,131,0
173796990,L.M.D.S,butteriantys,Indonesia,2010-08-02,522,226,0
1334509684259110912,Bo Vcs Trusted Surabaya💯💯,TrustedSurabaya,Indonesia,2020-12-03,30,0,0
177923647,A+,cilukbawkwk,Indonesia,2010-08-13,483,515,0
1347552040197574662,Vcs Trusted🌹🌹,VcsTrus60430931,Indonesia,2021-01-08,2,0,0
3877999813,BINXXX,abink980828,"Tangerang, Indonesia",2015-10-13,82,943,0
1324255970768269313,indavara,youbemine2671,"Medan Baru, Indonesia",2020-11-05,0,18,0
1347656602724171776,Bo Vcs Real,BoVcsReal8,Indonesia,2021-01-08,7,0,0
1253213436940414976,andriyan,begoinorang,"Jawa Tengah, Indonesia",2020-04-23,6,26,0
1357358468416434176,Dania Putri,DaniaPu32002920,Indonesia,2021-02-04,4,0,0
200425023,Kabar Malang,kabarmalang,Malang,2010-10-09,5020,43,0
1132269160581304320,Riski,betageminorum12,Indonesia,2019-05-25,40,122,0
1357284945778024449,Kesyaa Charisa,KesyaaaaaC,Indonesia,2021-02-04,31,31,0
1343575811358486536,bootside,bootside4,Indonesia,2020-12-28,0,5,0
928371672352092160,OPEN BO & VCS,ediskartika_bdg,"Bandung, Jawa Barat",2017-11-08,5612,2357,0
1344303609240985605,Ria,Ria77892245,Indonesia,2020-12-30,21,0,0
1237047837990387712,Gasss,agaspr1403,Pandeglang-Jakarta,2020-03-09,9,112,0
1343527415453155331,Widya Gisella,widya_manis44,Indonesia,2020-12-28,79,16,0
1343527415453155331,Widya Gisella,widya_manis44,Indonesia,2020-12-28,79,16,0
1329430451925159939,kang candu,CanduKang,Malang,2020-11-19,72,480,0
1344711990720090113,Yuri Bo Vcs Real,YuriVcs,Indonesia,2020-12-31,19,0,0
365403009,Purwokerto Update,pwtupdate,Purwokerto,2011-08-31,7396,2949,0
43647043,BB17INDO - Nonton Download Bokep Indonesia Gratis,JablayJakarta,Indonesia,2009-05-31,6759,18,0
1347616035147374594,Real VCS,Real81659188,"DKI Jakarta, Indonesia",2021-01-08,4,9,0
1312505636043714560,OpenBo/vcs,opnBoandvs,Indonesia,2020-10-03,227,1,0
1354085917762461699,Yuri,Yuri47576159,Indonesia,2021-01-26,1,0,0
1321818014648422401,SUSAN SUMINTA JAYA,SUMINTA75437379,Indonesia,2020-10-29,221,228,0
1309149588385943552,Rahman Trahira,rahmantrahira,"Jawa Timur, Indonesia",2020-09-24,0,5,0
1356029883659350017,Yuri,Yuri00565159,Indonesia,2021-02-01,4,0,0
831130146811768833,hnf,aduenafie,"Kota Banda Aceh, Nangro Aceh D",2017-02-13,23,121,0
1198209316005666817,kaum kusam,alyusupaja,Margonda Depok  Jawa barat,2019-11-23,16,16,0
1247833999365435394,Yerin,chomoodzy__,Indonesia,2020-04-08,5,112,0
1355768224172765190,Yuri,Yuri66596796,Indonesia,2021-01-31,2,0,0
1354854889990496256,REAL VCS,REALVCS09206847,"Jakarta Pusat, DKI Jakarta",2021-01-28,7,8,0
1076194148166717440,Who am i,Ketidaktahuan_,Find me,2018-12-21,5,71,0
1248135884701962240,Emilia Okia,EmiliaOkia,Indonesia,2020-04-09,2,27,0
88333585,🖤🧡,babysLion,Indonesia,2009-11-08,1019,904,0
1340285928246452224,#bomataram,bomataram2,Indonesia,2020-12-19,67,9,0
1076772836,rudi petrucci,PetrucciRud,"Jawa Tengah, Indonesia",2013-01-10,26,57,0
1670374142,Mei,Meilingling_,Bogor,2013-08-14,294,114,0
1340298262897553409,#tangerang,tangera55169529,Indonesia,2020-12-19,60,13,0
1344258594103939073,Bella RealAccount,BRealaccount,Indonesia,2020-12-30,6,1,0
1263298968286457856,Fadli Umar Zulkarnain,AnakBabeGw,"Jl.Cendana,Gang Cikeas No. 212",2020-05-21,2612,2431,0
1343194788607082497,#bobanyuwangi,bobanyuwangi2,Indonesia,2020-12-27,26,3,0
1156548102595043329,wawu,peluparah,Indonesia,2019-07-31,82,554,0
1481639966,Adinda Ajeng D L,AdindaADL_,Jakarta,2013-06-04,222,189,0
1333558267855785985,Open BO/ VCS,OpenBOvcsrel,Indonesia,2020-11-30,4,0,0
1357365191634112512,Djarot,Djarot55043057,Indonesia,2021-02-04,0,0,0
1344258594103939073,Bella RealAccount,BRealaccount,Indonesia,2020-12-30,6,1,0
1263298968286457856,Fadli Umar Zulkarnain,AnakBabeGw,"Jl.Cendana,Gang Cikeas No. 212",2020-05-21,2612,2431,0
1352323744396525568,Lia Vcs,LiaVcs4,"Bandung, Jawa Barat",2021-01-21,5,8,0
1351473327617896449,Es Teh Manis,EsTehMa33979624,Indonesia,2021-01-19,2,31,0
1167657233036955648,yoooo!,iringjihit,Indonesia,2019-08-31,5,36,0
512046515,R I Z K Y F I R M A N S Y A H,zakhwanzakyr,"bandung, indonesia",2012-03-02,59,17,0
123228182,Andri Septiannanda,c0m4l,in God's plan,2010-03-15,281,267,0
1212393188482113538,Bisik,bi_si_k,Indonesia,2020-01-01,3,57,0
1161592633845661701,uenst,utaminst2,Indonesia,2019-08-14,1,7,0
1203018466254417920,@InfoPijitEnak,infopijitenak,Indonesia,2019-12-06,755,3878,0
1043419338273783808,Calon Dajjal,calon_Dajjal,"Heavener, OK",2018-09-22,25,108,0
1355970144799842306,Bila RealAccount 0822-6932-5170,BilaRealaccount,Indonesia,2021-01-31,10,5,0
1357367135496925186,.,aliando0001,Indonesia,2021-02-04,0,0,0
564688555,Iya San,ginikansan,kalideres jakbar,2012-04-27,129,245,0
1357300116600672259,asnsdq_,asnsdq,surga,2021-02-04,10,10,0
1355970144799842306,Bila RealAccount 0822-6932-5170,BilaRealaccount,Indonesia,2021-01-31,10,5,0
1352964503495872513,#palangkaraya,palangk42997110,Indonesia,2021-01-23,0,5,0
1302665162017570816,Open Bo&Vcs surabaya,pratiwiyola08,Indonesia,2020-09-06,256,0,0
1231580613389373441,Yeniyulianii🦋,jod0hmu_,Indonesia,2020-02-23,6,62,0
1220724907925000192,Indrawan Ageng Nuryanto,IndrawanAgeng,"Malang, Jawa Timur",2020-01-24,2,27,0
1357180173771186177,#realbojakarta,realbojakarta1,Indonesia,2021-02-04,1,8,0
1076194148166717440,Who am i,Ketidaktahuan_,Find me,2018-12-21,5,71,0
1238474582601814017,Lala🌼,faradilaZS,Indonesia,2020-03-13,572,520,0
787207109788049408,mei,beratbebanku,"Kota Surabaya, Jawa Timur",2016-10-15,7859,2342,0
2843878393,meita liem,meita_liem,"Kota Surabaya, Jawa Timur",2014-10-07,26264,2297,0
2420102816,Awascandu🐣,TariMutmai,YOGYAKARTA,2014-03-31,79,168,0
910126914852995072,mei mei,o85891359087,"Kota Surabaya, Jawa Timur",2017-09-19,6154,731,0
1356966305866280960,Trusted_ready,TrustedReady,Indonesia,2021-02-03,2,3,0
2832774612,Aw,msyaninda,New Zealand,2014-09-26,72,75,0
1348318524922425344,Insecureman_,Andri_Prstia,"Kalimantan Barat, Indonesia",2021-01-10,2,10,0
1325816889889550337,Anugerahdianputri,aduhaisinaga,Indonesia,2020-11-09,8,25,0
1536115183,Puanmu,khaaaaaa_,"Malang, Jawa Timur",2013-06-21,1759,1534,0
1357358468416434176,Dania Putri,DaniaPu32002920,Indonesia,2021-02-04,4,0,0
107889250,Felani Galih Prabawa,galihprabawa,"Bogor, Jawa Barat",2010-01-24,756,846,0
1350087201112002563,only for uuu🍙,nitarissss,"Purwokerto Utara, Indonesia",2021-01-15,3,34,0
1325816889889550337,Anugerahdianputri,aduhaisinaga,Indonesia,2020-11-09,8,25,0
1350087201112002563,only for uuu🍙,nitarissss,"Purwokerto Utara, Indonesia",2021-01-15,3,34,0
1317071465246728192,Hai Tayo,Hallohaii3,Jawa Timur📍,2020-10-16,18,51,0
1356688407771049984,Lisa+Avail,LisaAvail,Indonesia,2021-02-02,1,4,0
1259443362,Nu,NuIndahS,Indonesia,2013-03-11,158,223,0
314386174,Risa Yunita,rrisyuta,Yogyakarta,2011-06-10,262,305,0
1210249589187465217,tukang payet,Wawan_payet22,Indonesia,2019-12-26,22,741,0
1255090710996332544,Adib Macerio,AdibStr,Indonesia,2020-04-28,41,38,0
1270945722259529728,AL,rohfakboi,Indonesia,2020-06-11,34,105,0
1293177703693049856,kagok edan,kagokedan17,"Karawang Timur, Indonesia",2020-08-11,9,167,0
1356663513024880641,Dania Putri,DaniaPu19568142,Indonesia,2021-02-02,5,0,0
1270945722259529728,AL,rohfakboi,Indonesia,2020-06-11,34,105,0
1291683283516850178,Rexsy Aprino Sanggen,rexsy_aprino,"Central Borneo, Indonesia",2020-08-07,5,5,0
1011527885876654080,pijat panggilan,SpaPanggilan,"surabaya, malang, palembang, ",2018-06-26,2072,222,0
1011527885876654080,pijat panggilan,SpaPanggilan,"surabaya, malang, palembang, ",2018-06-26,2072,222,0
